case_id,transaction_id,customer_id,event_type,leakage_category,amount,amount_at_risk,timestamp,payment_method,payment_status,failure_reason,checkout_started,checkout_completed,subscription_status,mandate_status,invoice_status,invoice_due_date,days_overdue,retry_count,previous_attempt_count,customer_purchase_count,customer_success_rate,customer_lifetime_value,previous_payment_behavior,customer_opt_out,suspicious_flag,communication_allowed,historical_recovery_behavior,ground_truth_recoverable,ground_truth_recovery_outcome,amount_recovered,recovery_observed,recovery_reason,split
CASE00879,TXN000879,CUST00434,subscription_renewal_failed,failed_subscription,1793.71,1793.71,2026-06-07 21:00:00,Card,failed_recurring,bank decline,,,failed,failed,,,,1,1,21,0.869,118487.22,reliable,False,True,False,usually_recovers_via_retry,False,not_recovered,0.0,True,high_risk_flag_unrecovered,train
CASE00880,TXN000880,CUST00409,checkout_abandoned,checkout_abandonment,372.99,372.99,2026-08-14 18:00:00,UPI,abandoned,,True,False,,,,,,0,1,1,0.568,871.55,new,False,False,True,new_customer,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00881,TXN000881,CUST00256,payment_success,successful,1003.54,0.0,2026-06-10 18:00:00,Card,success,,True,True,,,,,,0,0,14,0.769,29928.72,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,test
CASE00882,TXN000882,CUST00167,payment_success,successful,3569.79,0.0,2026-07-10 17:00:00,Card,success,,True,True,,,,,,0,0,22,0.902,299943.68,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00883,TXN000883,CUST00260,payment_success,successful,482.73,0.0,2026-06-07 14:00:00,Card,success,,True,True,,,,,,0,0,14,0.89,27974.34,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00884,TXN000884,CUST00369,subscription_renewal_failed,failed_subscription,927.48,927.48,2026-07-17 01:00:00,Card,failed_recurring,authentication failure,,,failed,failed,,,,2,2,4,0.439,4012.14,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,927.48,True,retry_succeeded,train
CASE00885,TXN000885,CUST00388,subscription_renewal_failed,failed_subscription,220.98,220.98,2026-08-13 20:00:00,UPI,failed_recurring,UPI timeout,,,failed,failed,,,,0,0,7,0.214,5095.2,frequent_failure,False,False,True,rarely_recovers,False,not_recovered,0.0,True,no_recovery_within_window,validation
CASE00886,TXN000886,CUST00370,subscription_renewal_failed,failed_subscription,1475.98,1475.98,2026-06-24 12:00:00,Card,failed_recurring,authentication failure,,,failed,active_pending_retry,,,,2,2,26,0.968,225134.82,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1475.98,True,retry_succeeded,train
CASE00887,TXN000887,CUST00203,checkout_abandoned,checkout_abandonment,649.59,649.59,2026-07-18 08:00:00,UPI,abandoned,,True,False,,,,,,0,1,6,0.921,14310.06,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,649.59,True,paid_after_reminder_or_link,train
CASE00888,TXN000888,CUST00053,payment_success,successful,2023.81,0.0,2026-08-05 00:00:00,Wallet,success,,True,True,,,,,,0,0,10,0.921,56483.36,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00889,TXN000889,CUST00256,checkout_abandoned,checkout_abandonment,2582.55,2582.55,2026-06-20 12:00:00,Netbanking,abandoned,,True,False,,,,,,0,0,14,0.769,29928.72,reliable,False,False,True,usually_recovers_via_retry,True,recovered,2582.55,True,paid_after_reminder_or_link,test
CASE00890,TXN000890,CUST00066,payment_success,successful,3393.11,0.0,2026-07-21 17:00:00,Netbanking,success,,True,True,,,,,,0,0,16,0.893,50435.87,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00891,TXN000891,CUST00025,payment_success,successful,877.46,0.0,2026-07-13 18:00:00,UPI,success,,True,True,,,,,,0,0,20,0.933,19585.24,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00892,TXN000892,CUST00224,payment_success,successful,1088.28,0.0,2026-07-12 08:00:00,Netbanking,success,,True,True,,,,,,0,0,6,0.233,1254.63,frequent_failure,False,False,True,rarely_recovers,False,not_applicable,0.0,False,not_applicable,train
CASE00893,TXN000893,CUST00301,payment_success,successful,2838.17,0.0,2026-06-10 16:00:00,Netbanking,success,,True,True,,,,,,0,0,21,0.924,56181.23,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00894,TXN000894,CUST00386,payment_success,successful,951.33,0.0,2026-06-06 19:00:00,Netbanking,success,,True,True,,,,,,0,0,6,0.245,8456.47,frequent_failure,False,False,True,rarely_recovers,False,not_applicable,0.0,False,not_applicable,train
CASE00895,TXN000895,CUST00356,payment_success,successful,1416.92,0.0,2026-08-10 13:00:00,Wallet,success,,True,True,,,,,,0,0,5,0.612,5488.47,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00896,TXN000896,CUST00387,payment_success,successful,1316.23,0.0,2026-06-19 04:00:00,Card,success,,True,True,,,,,,0,0,20,0.858,20044.47,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00897,TXN000897,CUST00346,checkout_abandoned,checkout_abandonment,775.28,775.28,2026-08-02 05:00:00,Card,abandoned,,True,False,,,,,,0,1,15,0.954,39622.48,reliable,False,False,True,usually_recovers_via_retry,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00898,TXN000898,CUST00324,payment_success,successful,2944.35,0.0,2026-07-27 23:00:00,UPI,success,,True,True,,,,,,0,0,5,0.905,11190.72,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00899,TXN000899,CUST00004,payment_success,successful,13751.28,0.0,2026-06-18 05:00:00,UPI,success,,True,True,,,,,,0,0,19,0.737,40760.61,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00900,TXN000900,CUST00288,subscription_renewal_failed,failed_subscription,970.52,970.52,2026-06-17 18:00:00,Card,failed_recurring,bank decline,,,failed,active_pending_retry,,,,2,2,2,0.733,6937.21,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,970.52,True,retry_succeeded,train
CASE00901,TXN000901,CUST00054,checkout_abandoned,checkout_abandonment,2896.73,2896.73,2026-06-12 00:00:00,UPI,abandoned,,True,False,,,,,,0,0,17,0.841,22975.6,reliable,False,False,True,usually_recovers_via_retry,True,recovered,2896.73,True,paid_after_reminder_or_link,train
CASE00902,TXN000902,CUST00024,subscription_renewal_failed,failed_subscription,1275.62,1275.62,2026-07-10 15:00:00,UPI,failed_recurring,network failure,,,failed,failed,,,,0,0,21,0.827,250073.86,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1275.62,True,retry_succeeded,train
CASE00903,TXN000903,CUST00066,payment_success,successful,2192.15,0.0,2026-07-30 17:00:00,Card,success,,True,True,,,,,,0,0,16,0.893,50435.87,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00904,TXN000904,CUST00372,payment_failed,failed_payment,1135.18,1135.18,2026-07-23 01:00:00,UPI,failed,UPI timeout,True,True,,,,,,1,1,9,0.652,13080.68,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,1135.18,True,retry_succeeded,test
CASE00905,TXN000905,CUST00341,payment_failed,failed_payment,3758.23,3758.23,2026-06-30 11:00:00,EMI,failed,bank decline,True,True,,,,,,0,0,0,0.627,1102.44,new,False,False,True,new_customer,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00906,TXN000906,CUST00429,checkout_abandoned,checkout_abandonment,1088.14,1088.14,2026-08-17 05:00:00,UPI,abandoned,,True,False,,,,,,0,0,1,0.399,801.44,new,False,False,True,new_customer,True,recovered,1088.14,True,paid_after_reminder_or_link,test
CASE00907,TXN000907,CUST00442,checkout_abandoned,checkout_abandonment,3776.48,3776.48,2026-07-03 11:00:00,Netbanking,abandoned,,True,False,,,,,,0,0,1,0.727,2629.1,new,False,False,True,new_customer,True,recovered,3776.48,True,paid_after_reminder_or_link,validation
CASE00908,TXN000908,CUST00403,payment_success,successful,450.22,0.0,2026-07-27 19:00:00,Netbanking,success,,True,True,,,,,,0,0,18,0.916,40843.38,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00909,TXN000909,CUST00058,payment_success,successful,3528.63,0.0,2026-06-23 05:00:00,UPI,success,,True,True,,,,,,0,0,15,0.906,39393.56,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,test
CASE00910,TXN000910,CUST00395,checkout_abandoned,checkout_abandonment,1194.76,1194.76,2026-06-16 04:00:00,UPI,abandoned,,True,False,,,,,,0,0,1,0.721,2533.82,new,False,False,True,new_customer,True,recovered,1194.76,True,paid_after_reminder_or_link,train
CASE00911,TXN000911,CUST00380,checkout_abandoned,checkout_abandonment,6400.99,6400.99,2026-07-15 18:00:00,Card,abandoned,,True,False,,,,,,0,1,16,0.846,39062.25,reliable,False,True,False,usually_recovers_via_retry,False,not_recovered,0.0,True,high_risk_flag_unrecovered,train
CASE00912,TXN000912,CUST00393,subscription_renewal_failed,failed_subscription,299.96,299.96,2026-06-17 20:00:00,Card,failed_recurring,authentication failure,,,failed,failed,,,,2,3,16,0.973,27369.47,reliable,False,False,True,usually_recovers_via_retry,True,recovered,299.96,True,retry_succeeded,train
CASE00913,TXN000913,CUST00065,payment_success,successful,1545.21,0.0,2026-06-18 14:00:00,UPI,success,,True,True,,,,,,0,0,17,0.903,59973.99,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00914,TXN000914,CUST00053,payment_success,successful,3948.69,0.0,2026-06-13 10:00:00,Netbanking,success,,True,True,,,,,,0,0,10,0.921,56483.36,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00915,TXN000915,CUST00417,checkout_abandoned,checkout_abandonment,434.64,434.64,2026-08-02 03:00:00,EMI,abandoned,,True,False,,,,,,0,1,0,0.318,953.64,new,False,False,True,new_customer,True,recovered,434.64,True,paid_after_reminder_or_link,train
CASE00916,TXN000916,CUST00076,payment_success,successful,2231.82,0.0,2026-07-01 11:00:00,UPI,success,,True,True,,,,,,0,0,4,0.575,13323.38,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00917,TXN000917,CUST00163,payment_failed,failed_payment,399.67,399.67,2026-05-27 04:00:00,Netbanking,failed,network failure,True,True,,,,,,2,2,0,0.751,1756.7,new,False,False,True,new_customer,True,recovered,399.67,True,retry_succeeded,train
CASE00918,TXN000918,CUST00203,payment_success,successful,7277.05,0.0,2026-07-22 03:00:00,Card,success,,True,True,,,,,,0,0,6,0.921,14310.06,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00919,TXN000919,CUST00055,checkout_abandoned,checkout_abandonment,1215.37,1215.37,2026-05-27 15:00:00,UPI,abandoned,,True,False,,,,,,0,0,20,0.86,40281.85,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1215.37,True,paid_after_reminder_or_link,validation
CASE00920,TXN000920,CUST00008,checkout_abandoned,checkout_abandonment,4287.04,4287.04,2026-05-23 21:00:00,UPI,abandoned,,True,False,,,,,,0,0,21,0.938,15482.74,reliable,False,False,True,usually_recovers_via_retry,True,recovered,4287.04,True,paid_after_reminder_or_link,train
CASE00921,TXN000921,CUST00448,invoice_overdue,overdue_receivable,27481.97,27481.97,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-08-04,16.0,0,0,17,0.918,31396.07,reliable,False,False,True,usually_recovers_via_retry,True,recovered,20094.82,True,paid_after_reminder_or_link,train
CASE00922,TXN000922,CUST00394,payment_success,successful,559.71,0.0,2026-07-25 12:00:00,UPI,success,,True,True,,,,,,0,0,21,0.889,26266.95,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00923,TXN000923,CUST00411,payment_success,successful,853.32,0.0,2026-07-08 21:00:00,Netbanking,success,,True,True,,,,,,0,0,21,0.884,25153.71,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00924,TXN000924,CUST00124,payment_success,successful,1143.02,0.0,2026-06-27 19:00:00,UPI,success,,True,True,,,,,,0,0,6,0.916,14062.77,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,validation
CASE00925,TXN000925,CUST00097,checkout_abandoned,checkout_abandonment,523.63,523.63,2026-05-27 08:00:00,UPI,abandoned,,True,False,,,,,,0,1,6,0.931,7174.81,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,523.63,True,paid_after_reminder_or_link,train
CASE00926,TXN000926,CUST00189,payment_success,successful,1106.28,0.0,2026-07-17 08:00:00,EMI,success,,True,True,,,,,,0,0,18,0.943,44580.03,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00927,TXN000927,CUST00202,subscription_renewal_failed,failed_subscription,154.26,154.26,2026-06-14 12:00:00,Card,failed_recurring,bank decline,,,failed,failed,,,,4,4,8,0.097,5007.31,frequent_failure,False,False,True,rarely_recovers,False,not_recovered,0.0,True,exceeded_retry_limit_unrecovered,train
CASE00928,TXN000928,CUST00003,checkout_abandoned,checkout_abandonment,10115.79,10115.79,2026-07-17 11:00:00,Card,abandoned,,True,False,,,,,,0,0,19,0.855,158834.62,reliable,False,False,True,usually_recovers_via_retry,True,recovered,10115.79,True,paid_after_reminder_or_link,train
CASE00929,TXN000929,CUST00354,payment_success,successful,4891.91,0.0,2026-06-13 12:00:00,Netbanking,success,,True,True,,,,,,0,0,18,0.918,37964.67,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00930,TXN000930,CUST00450,payment_failed,failed_payment,5516.11,5516.11,2026-06-01 16:00:00,Card,failed,insufficient funds,True,True,,,,,,0,0,17,0.946,42546.74,reliable,False,False,True,usually_recovers_via_retry,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00931,TXN000931,CUST00237,invoice_overdue,overdue_receivable,4022.89,4022.89,2026-08-20 00:00:00,Netbanking,overdue,,,,,,overdue,2026-08-05,15.0,0,0,3,0.887,6085.81,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,2548.78,True,paid_after_reminder_or_link,train
CASE00932,TXN000932,CUST00172,checkout_abandoned,checkout_abandonment,640.85,640.85,2026-06-23 03:00:00,Card,abandoned,,True,False,,,,,,0,0,5,0.856,10547.38,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,640.85,True,paid_after_reminder_or_link,train
CASE00933,TXN000933,CUST00174,subscription_renewal_failed,failed_subscription,352.2,352.2,2026-07-09 00:00:00,Card,failed_recurring,insufficient funds,,,failed,active_pending_retry,,,,0,0,6,0.698,3692.13,frequent_failure,True,False,False,rarely_recovers,True,recovered,352.2,True,retry_succeeded,validation
CASE00934,TXN000934,CUST00043,invoice_overdue,overdue_receivable,2743.83,2743.83,2026-08-20 00:00:00,Card,overdue,,,,,,overdue,2026-07-14,37.0,0,0,15,0.95,23359.48,reliable,False,False,True,usually_recovers_via_retry,False,not_recovered,0.0,True,no_recovery_within_window,test
CASE00935,TXN000935,CUST00117,subscription_renewal_failed,failed_subscription,864.65,864.65,2026-07-17 18:00:00,Wallet,failed_recurring,bank decline,,,failed,failed,,,,0,1,21,0.978,48720.88,reliable,False,False,True,usually_recovers_via_retry,True,recovered,864.65,True,retry_succeeded,train
CASE00936,TXN000936,CUST00226,invoice_overdue,overdue_receivable,8015.44,8015.44,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-08-04,16.0,0,2,9,0.39,3208.21,frequent_failure,False,False,True,rarely_recovers,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00937,TXN000937,CUST00191,invoice_overdue,overdue_receivable,8474.67,8474.67,2026-08-20 00:00:00,Netbanking,overdue,,,,,,overdue,2026-08-02,18.0,0,0,11,0.207,5546.38,frequent_failure,False,True,False,rarely_recovers,False,not_recovered,0.0,True,high_risk_flag_unrecovered,train
CASE00938,TXN000938,CUST00245,payment_success,successful,3038.79,0.0,2026-08-10 12:00:00,UPI,success,,True,True,,,,,,0,0,20,0.916,56592.62,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00939,TXN000939,CUST00383,payment_success,successful,2942.7,0.0,2026-08-12 10:00:00,Card,success,,True,True,,,,,,0,0,15,0.915,19933.59,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,test
CASE00940,TXN000940,CUST00100,payment_success,successful,382.41,0.0,2026-06-15 04:00:00,UPI,success,,True,True,,,,,,0,0,8,0.183,9832.48,frequent_failure,False,False,True,rarely_recovers,False,not_applicable,0.0,False,not_applicable,validation
CASE00941,TXN000941,CUST00012,invoice_overdue,overdue_receivable,1313.79,1313.79,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-06-15,66.0,0,1,6,0.415,6284.12,frequent_failure,False,False,True,rarely_recovers,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00942,TXN000942,CUST00016,payment_failed,failed_payment,3975.66,3975.66,2026-06-13 23:00:00,Card,failed,bank decline,True,True,,,,,,0,1,1,0.702,1724.25,new,False,False,True,new_customer,True,recovered,3975.66,True,retry_succeeded,validation
CASE00943,TXN000943,CUST00058,payment_success,successful,1953.69,0.0,2026-07-25 01:00:00,Netbanking,success,,True,True,,,,,,0,0,15,0.906,39393.56,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,test
CASE00944,TXN000944,CUST00256,payment_success,successful,2569.34,0.0,2026-08-19 05:00:00,Netbanking,success,,True,True,,,,,,0,0,14,0.769,29928.72,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,test
CASE00945,TXN000945,CUST00367,subscription_renewal_failed,failed_subscription,302.66,302.66,2026-06-06 01:00:00,UPI,failed_recurring,insufficient funds,,,failed,failed,,,,0,0,20,0.885,59921.52,reliable,False,False,True,usually_recovers_via_retry,True,recovered,302.66,True,retry_succeeded,test
CASE00946,TXN000946,CUST00399,subscription_renewal_failed,failed_subscription,492.79,492.79,2026-08-19 04:00:00,UPI,failed_recurring,UPI timeout,,,failed,active_pending_retry,,,,0,1,8,0.623,11102.05,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,492.79,True,retry_succeeded,train
